cpu,timestamp,processed
0,1650624940.511,55.2
0,1650625000.511,68.37122474831655
0,1650625060.511,50.50168338944632
0,1650625120.511,59.662689154056395
0,1650625180.511,37.8641423905073
0,1650625240.511,34.56551448285057
0,1650625300.511,41.733333333333334
0,1650625360.511,49.165027832405585
0,1650625420.511,57.36284247716819
0,1650625480.511,62.1
0,1650625540.511,59.862675821611894
0,1650625600.511,56.86477117429419
0,1650625660.511,43.833333333333336
0,1650625720.511,46.666666666666664
0,1650625780.511,48.20321354756984
0,1650625840.511,41.93333333333333
0,1650625900.511,48.36344243717085
0,1650625960.511,40.536035735715714
0,1650626020.511,48.46666666666667
0,1650626080.511,51.7
0,1650626140.511,20.934031134371146
0,1650626200.511,25.035002333488897
0,1650626260.511,28.6
0,1650626320.511,26.501766784452297
0,1650626380.511,29.26471568562096
0,1650626440.511,51.9
0,1650626500.511,64.40214673822462
0,1650626560.511,68.43333333333334
0,1650626620.511,68.5
0,1650626680.511,63.1
0,1650626740.511,66.0377358490566
0,1650626800.511,74.42837144190388
0,1650626860.511,53.86487117096097
0,1650626920.511,56.39624025064995
0,1650626980.511,63.96666666666667
0,1650627040.511,49.13497116570553
0,1650627100.511,43.63478782626088
0,1650627160.511,50.46498450051664
0,1650627220.511,54.79634691020599
0,1650627280.511,52.1
0,1650627340.511,52.6
0,1650627400.511,45.06666666666667
0,1650627460.511,49.96666666666667
0,1650627520.511,35.36548781707276
0,1650627580.511,46.636442429495304
0,1650627640.511,18.432718909369687
0,1650627700.511,21.368091206080408
0,1650627760.511,25.166666666666668
0,1650627820.511,44.998500049998334
0,1650627880.511,52.46666666666667
0,1650627940.511,55.73704913660911
0,1650628000.511,62.93333333333333
0,1650628060.511,61.004066937795855
0,1650628120.511,47.8
0,1650628180.511,50.36666666666667
0,1650628240.511,58.801960065335514
0,1650628300.511,50.166666666666664
0,1650628360.511,60.80405360357358
0,1650628420.511,64.1
0,1650628480.511,55.19632024531698
0,1650628540.511,41.166666666666664
0,1650628600.511,55.2
0,1650628660.511,43.1304579694687
0,1650628720.511,28.968597906527105
0,1650628780.511,43.30144338144605
0,1650628840.511,31.46876458430562
0,1650628900.511,48.766666666666666
0,1650628960.511,53.733333333333334
0,1650629020.511,44.36666666666667
0,1650629080.511,56.5
0,1650629140.511,62.43333333333333
0,1650629200.511,55.43702913527569
0,1650629260.511,54.8
0,1650629320.511,54.56848561618721
0,1650629380.511,53.06666666666667
0,1650629440.511,49.7683256108537
0,1650629500.511,39.80132671089037
0,1650629560.511,51.8
0,1650629620.511,53.964867837738744
0,1650629680.511,58.733333333333334
0,1650629740.511,61.035367845594855
0,1650629800.511,60.36465451151628
0,1650629860.511,60.48077884839797
0,1650629920.511,70.83333333333333
0,1650629980.511,48.13333333333333
0,1650630040.511,50.233333333333334
0,1650630100.511,49.663355776281584
0,1650630160.511,45.06967131142076
0,1650630220.511,36.33212226259125
0,1650630280.511,44.76815893863129
0,1650630340.511,38.46410239317379
0,1650630400.511,26.33508900593373
0,1650630460.511,27.53149790013999
0,1650630520.511,52.8
0,1650630580.511,52.29651356576228
0,1650630640.511,41.46666666666667
0,1650630700.511,42.233333333333334
0,1650630760.511,24.9
0,1650630820.511,25.801720114674314
0,1650630880.511,31.066666666666666
0,1650630940.511,24.834988999266617
0,1650631000.511,21.666666666666668
0,1650631060.511,15.767192239741327
0,1650631120.511,18.633333333333333
0,1650631180.511,15.801053403560239
0,1650631240.511,22.53483565571038
0,1650631300.511,28.20188012534169
0,1650631360.511,19.367957863857594
0,1650631420.511,16.500550018333946
0,1650631480.511,43.6
0,1650631540.511,38.36666666666667
0,1650631600.511,31.002066804453634
0,1650631660.511,28
0,1650631720.511,40.166666666666664
0,1650631780.511,36.43333333333333
0,1650631840.511,39.402626841789456
0,1650631900.511,52.729818012132526
0,1650631960.511,61.86666666666667
0,1650632020.511,50.13333333333333
0,1650632080.511,62.833333333333336
0,1650632140.511,65.36884562818761
0,1650632200.511,63.67091139409294
0,1650632260.511,68.33333333333333
0,1650632320.511,53.303553570238016
0,1650632380.511,50.2
0,1650632440.511,39.56666666666667
0,1650632500.511,26.066666666666666
0,1650632560.511,10.766666666666667
0,1650632620.511,12.333333333333334
0,1650632680.511,20.2
0,1650632740.511,27.1
0,1650632800.511,39.166666666666664
0,1650632860.511,41.60277351823455
0,1650632920.511,53.7
0,1650632980.511,62.166666666666664
0,1650633040.511,57.5
0,1650633100.511,51.666666666666664
0,1650633160.511,52.93333333333333
0,1650633220.511,52.32984467702153
0,1650633280.511,48.266666666666666
0,1650633340.511,47.43333333333333
0,1650633400.511,69.3
0,1650633460.511,74.4
0,1650633520.511,55.70185672855762
0,1650633580.511,58.72941803879742
0,1650633640.511,55.43702913527569
0,1650633700.511,63.668788959631996
0,1650633760.511,47.6
0,1650633820.511,60.870724714980994
0,1650633880.511,55.8
0,1650633940.511,51.833333333333336
0,1650634000.511,58.53333333333333
0,1650634060.511,61.80412027468498
0,1650634120.511,60.4
0,1650634180.511,62.9
0,1650634240.511,57.62949136724218
0,1650634300.511,66.26887562918765
0,1650634360.511,54.86666666666667
0,1650634420.511,38.86666666666667
0,1650634480.511,53.57023801586773
0,1650634540.511,48.4
0,1650634600.511,37.00246683112208
0,1650634660.511,33.03553570238016
0,1650634720.511,34.26895126341756
0,1650634780.511,38.70258017201147
